x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,clase
0.4903470277786255,0.6041165590286255,-2.7133104651966278e-08,0.5493240356445312,0.5643620491027832,-0.024054501205682755,0.5858216881752014,0.46119722723960876,-0.02696623094379902,0.5708398818969727,0.3810703754425049,-0.030953437089920044,0.526275634765625,0.3780018985271454,-0.033204395323991776,0.552172839641571,0.3784450590610504,0.006195144262164831,0.5538607835769653,0.29838743805885315,-0.013801046647131443,0.5601390600204468,0.2983238399028778,-0.03472816199064255,0.5587660074234009,0.3367103040218353,-0.045788753777742386,0.5131886601448059,0.3754146993160248,0.007268806453794241,0.5029282569885254,0.2850373089313507,-0.013405072502791882,0.5167825818061829,0.29894793033599854,-0.037256624549627304,0.5220783352851868,0.34900057315826416,-0.04998550936579704,0.4780917763710022,0.38549432158470154,0.003380735404789448,0.4660891592502594,0.29286450147628784,-0.015711601823568344,0.4825024902820587,0.3001057207584381,-0.03453410044312477,0.48953405022621155,0.34945353865623474,-0.04312402755022049,0.44222086668014526,0.40366843342781067,-0.0032836718019098043,0.4404374063014984,0.32830965518951416,-0.01849720999598503,0.4551321864128113,0.3200604319572449,-0.0307012889534235,0.46468809247016907,0.3477838635444641,-0.037420544773340225,E
0.4903911054134369,0.6032289266586304,-3.091943767685734e-08,0.5494498014450073,0.5639674067497253,-0.023739958181977272,0.5858964323997498,0.46122026443481445,-0.02651672251522541,0.5705822706222534,0.3811763525009155,-0.030370373278856277,0.5256796479225159,0.37856313586235046,-0.03248318284749985,0.552068293094635,0.37758493423461914,0.00640083197504282,0.5535979270935059,0.2982662320137024,-0.012913305312395096,0.5603180527687073,0.2988858222961426,-0.0332522951066494,0.5590289235115051,0.33675557374954224,-0.04402093589305878,0.513232409954071,0.37423527240753174,0.00735585018992424,0.5029307007789612,0.2841287851333618,-0.012534425593912601,0.5174612998962402,0.29976579546928406,-0.03537369519472122,0.5225501656532288,0.3499464988708496,-0.04741236940026283,0.47820350527763367,0.3841632604598999,0.0034018438309431076,0.4660843312740326,0.29139265418052673,-0.015322488732635975,0.4834572970867157,0.3009091019630432,-0.033100906759500504,0.49024850130081177,0.35091233253479004,-0.04096226021647453,0.4422222971916199,0.4022418260574341,-0.00332690984942019,0.4407654106616974,0.3262404501438141,-0.01849936880171299,0.4560563564300537,0.3207298219203949,-0.02986351028084755,0.4651244282722473,0.35065197944641113,-0.03588202968239784,E
0.4905320405960083,0.6045896410942078,-2.4233841600107553e-08,0.5505765676498413,0.5644976496696472,-0.024496998637914658,0.5878844857215881,0.4597280025482178,-0.0268061812967062,0.5706864595413208,0.37923723459243774,-0.030041802674531937,0.5253798365592957,0.37688255310058594,-0.03156625106930733,0.5541535019874573,0.3783184885978699,0.007787491660565138,0.5557467341423035,0.2991454601287842,-0.010962922126054764,0.5619054436683655,0.2992326319217682,-0.031713441014289856,0.5605399012565613,0.3366185128688812,-0.04296356067061424,0.5145401358604431,0.37500911951065063,0.009210207499563694,0.5042797327041626,0.28432953357696533,-0.009821604937314987,0.5178861618041992,0.2962345480918884,-0.03401939570903778,0.5227121114730835,0.3450262248516083,-0.04754835367202759,0.4792209267616272,0.38498786091804504,0.005546743981540203,0.4674414396286011,0.29220297932624817,-0.013184797018766403,0.48384004831314087,0.29782170057296753,-0.03398362547159195,0.4903356432914734,0.3471393883228302,-0.044212695211172104,0.4435810446739197,0.4031893014907837,-0.0008152452646754682,0.4427335560321808,0.32658183574676514,-0.016058262437582016,0.4579199552536011,0.31896287202835083,-0.02909247763454914,0.46738293766975403,0.3485385775566101,-0.03667275980114937,E
0.490845263004303,0.6053453087806702,-5.188022456081853e-09,0.551420271396637,0.5638032555580139,-0.023730967193841934,0.5883274078369141,0.45960354804992676,-0.025722049176692963,0.5708032250404358,0.3801499903202057,-0.028720807284116745,0.5255168676376343,0.3789048492908478,-0.03017343208193779,0.5539190173149109,0.3787052631378174,0.0075165992602705956,0.5541905760765076,0.2988220453262329,-0.011768436059355736,0.5611610412597656,0.2977512776851654,-0.03283655270934105,0.5610005855560303,0.33552324771881104,-0.04402250051498413,0.5149371027946472,0.3759550154209137,0.008797078393399715,0.5035998225212097,0.2857559621334076,-0.010893384926021099,0.5180988311767578,0.2945755124092102,-0.03584343567490578,0.5239779353141785,0.3428632318973541,-0.04970267042517662,0.4799691140651703,0.38645267486572266,0.005124371498823166,0.46708106994628906,0.29475972056388855,-0.013473205268383026,0.48385149240493774,0.2963486909866333,-0.03495119884610176,0.4915776550769806,0.34343016147613525,-0.045562494546175,0.44419580698013306,0.4052084684371948,-0.0011814753524959087,0.441899836063385,0.3296149969100952,-0.01593698374927044,0.4565024673938751,0.3165675699710846,-0.029736477881669998,0.46674683690071106,0.34009069204330444,-0.03790655732154846,E
0.4907301068305969,0.6035073399543762,-2.0907879871856494e-08,0.5511443018913269,0.5644627213478088,-0.024129178375005722,0.5883300304412842,0.4605570435523987,-0.02648012712597847,0.5718205571174622,0.3800869882106781,-0.029764726758003235,0.5259915590286255,0.37954896688461304,-0.03128576651215553,0.5532562136650085,0.37689730525016785,0.006477819290012121,0.5533221960067749,0.2954416275024414,-0.012565167620778084,0.5608896613121033,0.298250287771225,-0.03323571756482124,0.560052752494812,0.3387734293937683,-0.04427901655435562,0.5146003365516663,0.3741801381111145,0.007850934751331806,0.5030747056007385,0.2828652858734131,-0.011516183614730835,0.5185874700546265,0.2967413663864136,-0.03575665503740311,0.5240657329559326,0.34644970297813416,-0.0492166206240654,0.4797728359699249,0.38444259762763977,0.004342848435044289,0.46683448553085327,0.29137760400772095,-0.013825676403939724,0.4849317669868469,0.29843059182167053,-0.03376202657818794,0.49197545647621155,0.3475119471549988,-0.043505266308784485,0.4437720477581024,0.40284472703933716,-0.0019340740982443094,0.44242173433303833,0.32690006494522095,-0.016683895140886307,0.45765188336372375,0.31904610991477966,-0.029476309195160866,0.46659475564956665,0.3465645909309387,-0.036960430443286896,E
0.4926029145717621,0.60587078332901,7.258994294545573e-09,0.5523428916931152,0.5616549253463745,-0.0237653236836195,0.5895658731460571,0.4592450261116028,-0.026483075693249702,0.5725491046905518,0.3792169690132141,-0.030137473717331886,0.5284869074821472,0.37273794412612915,-0.032364483922719955,0.5554827451705933,0.3799712657928467,0.006874348036944866,0.5562551617622375,0.3004617691040039,-0.012793360278010368,0.5627589821815491,0.29671943187713623,-0.033760927617549896,0.563053548336029,0.3322123885154724,-0.04458150640130043,0.515842080116272,0.3770986795425415,0.00823697354644537,0.5056818723678589,0.2869698703289032,-0.01129509974271059,0.5197715163230896,0.29224228858947754,-0.035312194377183914,0.5263506174087524,0.33918261528015137,-0.048453640192747116,0.48060208559036255,0.3876331150531769,0.004544646944850683,0.4686052203178406,0.2948635518550873,-0.015035866759717464,0.48552757501602173,0.29302170872688293,-0.03675690293312073,0.4945659041404724,0.33962196111679077,-0.04715409502387047,0.44493788480758667,0.4064444303512573,-0.001599072595126927,0.4434795379638672,0.3277962803840637,-0.017770886421203613,0.45939984917640686,0.31405919790267944,-0.03171840310096741,0.4716154634952545,0.3398895859718323,-0.03945999965071678,E
0.49328848719596863,0.6039326786994934,-1.0903486113988947e-08,0.5528619289398193,0.5612117052078247,-0.024068553000688553,0.5901186466217041,0.46013933420181274,-0.026816461235284805,0.5728920102119446,0.38067540526390076,-0.030415983870625496,0.5278348922729492,0.37290966510772705,-0.03262836113572121,0.5563125610351562,0.3783712685108185,0.006432132795453072,0.5554153919219971,0.29715678095817566,-0.013278358615934849,0.561269223690033,0.29721730947494507,-0.03465461730957031,0.5611573457717896,0.3354094326496124,-0.04582197964191437,0.5169702768325806,0.3759704828262329,0.008072665892541409,0.5059380531311035,0.28557711839675903,-0.011341264471411705,0.5189713835716248,0.2923780679702759,-0.036348603665828705,0.5252492427825928,0.3388887047767639,-0.050463080406188965,0.48174864053726196,0.3863874077796936,0.004732026252895594,0.46938252449035645,0.29441073536872864,-0.014474747702479362,0.485323429107666,0.29318496584892273,-0.037170279771089554,0.49385324120521545,0.33944618701934814,-0.04854435473680496,0.4455154836177826,0.4054492712020874,-0.0010566712589934468,0.4435047507286072,0.3267582654953003,-0.016737056896090508,0.45813682675361633,0.3124282658100128,-0.031012967228889465,0.46932464838027954,0.336662620306015,-0.0393252968788147,E
0.4928416609764099,0.6044777035713196,2.8800739571011036e-09,0.5528372526168823,0.5608193874359131,-0.023828212171792984,0.5898065567016602,0.4596985876560211,-0.02631630375981331,0.5721868276596069,0.3804185390472412,-0.02967960201203823,0.5276333689689636,0.3739449977874756,-0.031669050455093384,0.5565330982208252,0.37957435846328735,0.0071791778318583965,0.5558140277862549,0.2988373637199402,-0.011820871382951736,0.5618675351142883,0.2964553236961365,-0.032547928392887115,0.5622140765190125,0.33245718479156494,-0.04340556636452675,0.5172532200813293,0.3768694996833801,0.008823308162391186,0.5066779851913452,0.2865714430809021,-0.010150880552828312,0.5194290280342102,0.2918655276298523,-0.03484373539686203,0.5255709886550903,0.3374982178211212,-0.04874125123023987,0.48206061124801636,0.3871549963951111,0.005515696946531534,0.4698907732963562,0.2951594591140747,-0.013539085164666176,0.48538586497306824,0.29275527596473694,-0.03624843433499336,0.49360013008117676,0.3385121524333954,-0.04756868630647659,0.4458748996257782,0.40590614080429077,-0.0001982812100322917,0.44375717639923096,0.32755428552627563,-0.015860943123698235,0.45815539360046387,0.3123464286327362,-0.030287988483905792,0.4692723751068115,0.3360455632209778,-0.03865130618214607,E
0.49443864822387695,0.6004923582077026,-3.764152722851577e-08,0.5528964400291443,0.5614823698997498,-0.024605069309473038,0.5915203094482422,0.4608877897262573,-0.028091982007026672,0.5756530165672302,0.3798966407775879,-0.032215189188718796,0.5301670432090759,0.3725087642669678,-0.034533627331256866,0.5571258664131165,0.37454867362976074,0.00405865116044879,0.556865394115448,0.2921007573604584,-0.015417796559631824,0.5644711852073669,0.29714375734329224,-0.035636115819215775,0.5637906193733215,0.3380184769630432,-0.04604272544384003,0.5188102126121521,0.37128743529319763,0.005677314475178719,0.5086218118667603,0.27883386611938477,-0.01302479300647974,0.5221858620643616,0.2941303849220276,-0.03537435457110405,0.5268380045890808,0.3440238833427429,-0.04745516553521156,0.4840482175350189,0.38084542751312256,0.0024172940757125616,0.47220033407211304,0.28646111488342285,-0.015923265367746353,0.4883166253566742,0.294730007648468,-0.034321047365665436,0.4946941137313843,0.3450022041797638,-0.04277452826499939,0.44745177030563354,0.39870986342430115,-0.0035294760018587112,0.4458812475204468,0.318328857421875,-0.019004495814442635,0.4608709216117859,0.31333470344543457,-0.030332446098327637,0.4697040915489197,0.34596487879753113,-0.036156557500362396,E
0.49405068159103394,0.6022161245346069,-1.60453641484537e-08,0.5528343915939331,0.5622270107269287,-0.026419833302497864,0.5917162895202637,0.46015414595603943,-0.03081604652106762,0.5769684314727783,0.37926945090293884,-0.035972632467746735,0.5331771373748779,0.36934638023376465,-0.03954215720295906,0.5574393272399902,0.3769809603691101,0.0035814899019896984,0.5591342449188232,0.2948361933231354,-0.0183319840580225,0.5646075010299683,0.29353076219558716,-0.04055885970592499,0.5627351999282837,0.3326449692249298,-0.05185367539525032,0.5181645750999451,0.3739773631095886,0.005538871977478266,0.5077340602874756,0.28189408779144287,-0.016859572380781174,0.5215198397636414,0.2917554974555969,-0.04281599819660187,0.527858555316925,0.3415278196334839,-0.0567115917801857,0.48333436250686646,0.3840080201625824,0.002280140295624733,0.470920205116272,0.2894354462623596,-0.01885022409260273,0.48748260736465454,0.2900764048099518,-0.041686803102493286,0.4963000416755676,0.338759183883667,-0.05253368243575096,0.4478782117366791,0.4024077355861664,-0.0036634772550314665,0.4457760751247406,0.32326704263687134,-0.02053483948111534,0.46108704805374146,0.3103529214859009,-0.035441186279058456,0.472802072763443,0.33741381764411926,-0.043792106211185455,E
